"Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"rpart",25,52.5925925925926,0.631970260223048,0.683823529411765,0.7981220657277,0.484375,0.649382716049383
"rpart",30,52.5925925925926,0.631970260223048,0.683823529411765,0.7981220657277,0.484375,0.649382716049383
"rpart",35,76.0493827160494,0.884758364312268,0.485294117647059,0.772727272727273,0.680412371134021,0.750617283950617
"rpart",40,76.0493827160494,0.884758364312268,0.485294117647059,0.772727272727273,0.680412371134021,0.750617283950617
"rpart",45,76.0493827160494,0.884758364312268,0.485294117647059,0.772727272727273,0.680412371134021,0.750617283950617
"rpart",50,76.0493827160494,0.884758364312268,0.485294117647059,0.772727272727273,0.680412371134021,0.750617283950617
"rpart",55,84.6913580246914,0.933085501858736,0.323529411764706,0.731778425655977,0.709677419354839,0.728395061728395
"rpart",60,84.6913580246914,0.933085501858736,0.323529411764706,0.731778425655977,0.709677419354839,0.728395061728395
"rpart",65,84.6913580246914,0.933085501858736,0.323529411764706,0.731778425655977,0.709677419354839,0.728395061728395
"rpart",70,84.6913580246914,0.933085501858736,0.323529411764706,0.731778425655977,0.709677419354839,0.728395061728395
"rpart",75,99.7530864197531,1,0.00735294117647059,0.665841584158416,1,0.666666666666667
"rpart",80,99.7530864197531,1,0.00735294117647059,0.665841584158416,1,0.666666666666667
"rpart",85,99.7530864197531,1,0.00735294117647059,0.665841584158416,1,0.666666666666667
"rpart",90,99.7530864197531,1,0.00735294117647059,0.665841584158416,1,0.666666666666667
