"Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"rf",20,12.3152709359606,0.174074074074074,0.977941176470588,0.94,0.373595505617978,0.443349753694581
"rf",25,19.9507389162562,0.281481481481481,0.963235294117647,0.938271604938272,0.403076923076923,0.509852216748768
"rf",30,23.8916256157635,0.325925925925926,0.933823529411765,0.907216494845361,0.411003236245955,0.529556650246305
"rf",35,33.743842364532,0.451851851851852,0.889705882352941,0.890510948905109,0.449814126394052,0.598522167487685
"rf",40,40.1477832512315,0.540740740740741,0.875,0.895705521472393,0.489711934156379,0.652709359605911
"rf",45,47.7832512315271,0.640740740740741,0.845588235294118,0.891752577319588,0.542452830188679,0.70935960591133
"rf",50,54.9261083743842,0.722222222222222,0.794117647058823,0.874439461883408,0.590163934426229,0.746305418719212
"rf",55,61.0837438423645,0.788888888888889,0.742647058823529,0.858870967741935,0.639240506329114,0.773399014778325
"rf",60,66.7487684729064,0.82962962962963,0.654411764705882,0.826568265682657,0.659259259259259,0.770935960591133
"rf",65,73.8916256157635,0.885185185185185,0.551470588235294,0.796666666666667,0.707547169811321,0.773399014778325
"rf",70,79.5566502463054,0.914814814814815,0.441176470588235,0.764705882352941,0.72289156626506,0.75615763546798
"rf",75,86.2068965517241,0.955555555555556,0.323529411764706,0.737142857142857,0.785714285714286,0.74384236453202
"rf",80,92.8571428571429,0.97037037037037,0.154411764705882,0.694960212201591,0.724137931034482,0.697044334975369
"rf",85,97.2906403940887,0.985185185185185,0.0514705882352941,0.673417721518987,0.636363636363636,0.672413793103448
"rf",90,99.2610837438424,0.996296296296296,0.0147058823529412,0.667493796526055,0.66666666666667,0.667487684729064
"rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",5,0.492610837438424,0.00740740740740741,1,1,0.336633663366337,0.339901477832512
"rf",10,3.44827586206897,0.0518518518518519,1,1,0.346938775510204,0.369458128078818
"rf",15,6.89655172413793,0.103703703703704,1,1,0.35978835978836,0.403940886699507
"rf",20,12.3152709359606,0.174074074074074,0.977941176470588,0.94,0.373595505617978,0.443349753694581
"rf",25,18.7192118226601,0.262962962962963,0.963235294117647,0.934210526315789,0.396969696969697,0.497536945812808
"rf",30,26.6009852216749,0.374074074074074,0.948529411764706,0.935185185185185,0.432885906040268,0.566502463054187
"rf",35,33.743842364532,0.459259259259259,0.904411764705882,0.905109489051095,0.45724907063197,0.608374384236453
"rf",40,43.3497536945813,0.574074074074074,0.845588235294118,0.880681818181818,0.5,0.665024630541872
"rf",45,52.7093596059113,0.681481481481481,0.779411764705882,0.85981308411215,0.552083333333333,0.714285714285714
"rf",50,61.576354679803,0.759259259259259,0.669117647058823,0.82,0.583333333333333,0.729064039408867
"rf",55,67.7339901477832,0.818518518518519,0.602941176470588,0.803636363636364,0.625954198473282,0.746305418719212
"rf",60,75.3694581280788,0.874074074074074,0.485294117647059,0.771241830065359,0.66,0.74384236453202
"rf",65,83.0049261083744,0.940740740740741,0.389705882352941,0.753709198813056,0.768115942028986,0.75615763546798
"rf",70,87.9310344827586,0.955555555555556,0.272058823529412,0.722689075630252,0.755102040816327,0.726600985221675
"rf",75,92.3645320197044,0.977777777777778,0.183823529411765,0.704,0.806451612903226,0.711822660098522
"rf",80,95.8128078817734,0.992592592592593,0.110294117647059,0.688946015424164,0.88235294117647,0.697044334975369
"rf",85,97.5369458128079,0.996296296296296,0.0661764705882353,0.679292929292929,0.900000000000001,0.684729064039409
"rf",90,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
