"","Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"164","rpart",60,91.1330049261084,0.966666666666667,0.198529411764706,0.705405405405405,0.75,0.70935960591133
"165","rpart",65,91.1330049261084,0.966666666666667,0.198529411764706,0.705405405405405,0.75,0.70935960591133
"166","rpart",70,91.1330049261084,0.966666666666667,0.198529411764706,0.705405405405405,0.75,0.70935960591133
"167","rpart",75,100,1,0,0.665024630541872,NA,0.665024630541872
"168","rpart",80,100,1,0,0.665024630541872,NA,0.665024630541872
"169","rpart",85,100,1,0,0.665024630541872,NA,0.665024630541872
"170","rpart",90,100,1,0,0.665024630541872,NA,0.665024630541872
"171","rpart",95,100,1,0,0.665024630541872,NA,0.665024630541872
"172","rpart",5,0,0,1,NA,0.335802469135802,0.335802469135802
"173","rpart",10,0,0,1,NA,0.335802469135802,0.335802469135802
"174","rpart",15,0,0,1,NA,0.335802469135802,0.335802469135802
"175","rpart",20,46.4197530864198,0.576208178438662,0.757352941176471,0.824468085106383,0.474654377880184,0.637037037037037
"176","rpart",25,46.4197530864198,0.576208178438662,0.757352941176471,0.824468085106383,0.474654377880184,0.637037037037037
"177","rpart",30,66.6666666666667,0.788104089219331,0.573529411764706,0.785185185185185,0.577777777777778,0.716049382716049
"178","rpart",35,69.3827160493827,0.814126394052045,0.544117647058823,0.779359430604982,0.596774193548387,0.723456790123457
"179","rpart",40,75.0617283950617,0.87360594795539,0.492647058823529,0.773026315789474,0.663366336633663,0.745679012345679
"180","rpart",45,75.0617283950617,0.87360594795539,0.492647058823529,0.773026315789474,0.663366336633663,0.745679012345679
"181","rpart",50,75.0617283950617,0.87360594795539,0.492647058823529,0.773026315789474,0.663366336633663,0.745679012345679
"182","rpart",55,75.0617283950617,0.87360594795539,0.492647058823529,0.773026315789474,0.663366336633663,0.745679012345679
"183","rpart",60,90.6172839506173,0.95910780669145,0.198529411764706,0.70299727520436,0.710526315789474,0.703703703703704
"184","rpart",65,90.6172839506173,0.95910780669145,0.198529411764706,0.70299727520436,0.710526315789474,0.703703703703704
"185","rpart",70,90.6172839506173,0.95910780669145,0.198529411764706,0.70299727520436,0.710526315789474,0.703703703703704
"186","rpart",75,97.5308641975309,0.985130111524164,0.0441176470588235,0.670886075949367,0.599999999999999,0.669135802469136
"187","rpart",80,100,1,0,0.664197530864198,NA,0.664197530864198
"188","rpart",85,100,1,0,0.664197530864198,NA,0.664197530864198
"189","rpart",90,100,1,0,0.664197530864198,NA,0.664197530864198
"190","rpart",95,100,1,0,0.664197530864198,NA,0.664197530864198
"191","rf",5,6.65024630541872,0.1,1,1,0.358839050131926,0.401477832512315
"192","rf",10,16.7487684729064,0.237037037037037,0.970588235294118,0.941176470588235,0.390532544378698,0.482758620689655
"193","rf",15,25.3694581280788,0.355555555555556,0.948529411764706,0.932038834951456,0.425742574257426,0.554187192118227
"194","rf",20,33.9901477832512,0.444444444444444,0.867647058823529,0.869565217391304,0.440298507462687,0.586206896551724
"195","rf",25,42.6108374384236,0.551851851851852,0.823529411764706,0.861271676300578,0.48068669527897,0.642857142857143
"196","rf",30,49.5073891625616,0.633333333333333,0.779411764705882,0.850746268656716,0.517073170731707,0.682266009852217
"197","rf",35,57.1428571428571,0.725925925925926,0.735294117647059,0.844827586206897,0.574712643678161,0.729064039408867
"198","rf",40,62.807881773399,0.785185185185185,0.683823529411765,0.831372549019608,0.615894039735099,0.751231527093596
"199","rf",45,67.9802955665025,0.837037037037037,0.632352941176471,0.818840579710145,0.661538461538462,0.768472906403941
"200","rf",50,72.9064039408867,0.881481481481482,0.573529411764706,0.804054054054054,0.709090909090909,0.778325123152709
"201","rf",55,78.0788177339901,0.903703703703704,0.463235294117647,0.769716088328076,0.707865168539326,0.75615763546798
"202","rf",60,83.0049261083744,0.922222222222222,0.352941176470588,0.738872403560831,0.695652173913044,0.731527093596059
"203","rf",65,88.423645320197,0.937037037037037,0.220588235294118,0.704735376044568,0.638297872340425,0.697044334975369
"204","rf",70,92.8571428571429,0.962962962962963,0.139705882352941,0.689655172413793,0.655172413793103,0.687192118226601
"205","rf",75,97.5369458128079,0.981481481481482,0.0367647058823529,0.669191919191919,0.5,0.665024630541872
"206","rf",80,98.5221674876847,0.992592592592593,0.0294117647058824,0.67,0.666666666666666,0.669950738916256
"207","rf",85,99.2610837438424,0.996296296296296,0.0147058823529412,0.667493796526055,0.66666666666667,0.667487684729064
"208","rf",90,100,1,0,0.665024630541872,NA,0.665024630541872
"209","rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"210","rf",5,4.1871921182266,0.0592592592592593,0.992647058823529,0.941176470588236,0.347043701799486,0.37192118226601
"211","rf",10,13.0541871921182,0.177777777777778,0.963235294117647,0.905660377358491,0.371104815864023,0.440886699507389
"212","rf",15,22.6600985221675,0.307407407407407,0.933823529411765,0.902173913043478,0.404458598726115,0.517241379310345
"213","rf",20,31.7733990147783,0.425925925925926,0.897058823529412,0.891472868217054,0.44043321299639,0.583743842364532
"214","rf",25,40.8866995073892,0.537037037037037,0.845588235294118,0.873493975903614,0.479166666666667,0.640394088669951
"215","rf",30,49.7536945812808,0.648148148148148,0.801470588235294,0.866336633663366,0.534313725490196,0.699507389162562
"216","rf",35,57.8817733990148,0.711111111111111,0.683823529411765,0.817021276595745,0.543859649122807,0.701970443349754
"217","rf",40,65.7635467980296,0.785185185185185,0.595588235294118,0.794007490636704,0.58273381294964,0.721674876847291
"218","rf",45,71.1822660098522,0.840740740740741,0.544117647058823,0.785467128027682,0.632478632478633,0.741379310344828
"219","rf",50,76.1083743842365,0.9,0.514705882352941,0.786407766990291,0.721649484536083,0.770935960591133
"220","rf",55,79.064039408867,0.914814814814815,0.455882352941176,0.769470404984424,0.729411764705883,0.761083743842365
"221","rf",60,83.9901477832512,0.92962962962963,0.338235294117647,0.736070381231672,0.707692307692308,0.731527093596059
"222","rf",65,88.423645320197,0.959259259259259,0.264705882352941,0.721448467966574,0.765957446808511,0.726600985221675
"223","rf",70,94.0886699507389,0.977777777777778,0.132352941176471,0.691099476439791,0.75,0.694581280788177
"224","rf",75,97.5369458128079,0.992592592592593,0.0588235294117647,0.676767676767677,0.8,0.679802955665025
"225","rf",80,98.5221674876847,0.992592592592593,0.0294117647058824,0.67,0.666666666666666,0.669950738916256
"226","rf",85,99.7536945812808,0.996296296296296,0,0.664197530864198,0,0.66256157635468
"227","rf",90,100,1,0,0.665024630541872,NA,0.665024630541872
"228","rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"229","rf",5,5.91133004926108,0.0851851851851852,0.992647058823529,0.958333333333333,0.353403141361257,0.389162561576355
"230","rf",10,12.807881773399,0.181481481481481,0.977941176470588,0.942307692307692,0.375706214689266,0.448275862068966
"231","rf",15,22.9064039408867,0.318518518518519,0.948529411764706,0.924731182795699,0.412140575079872,0.529556650246305
"232","rf",20,33.743842364532,0.459259259259259,0.904411764705882,0.905109489051095,0.45724907063197,0.608374384236453
"233","rf",25,41.1330049261084,0.548148148148148,0.860294117647059,0.88622754491018,0.489539748953975,0.652709359605911
"234","rf",30,47.5369458128079,0.637037037037037,0.845588235294118,0.89119170984456,0.539906103286385,0.706896551724138
"235","rf",35,53.2019704433498,0.688888888888889,0.779411764705882,0.861111111111111,0.557894736842105,0.719211822660099
"236","rf",40,59.8522167487685,0.759259259259259,0.720588235294118,0.843621399176955,0.601226993865031,0.746305418719212
"237","rf",45,65.2709359605911,0.818518518518519,0.676470588235294,0.833962264150943,0.652482269503546,0.770935960591133
"238","rf",50,72.1674876847291,0.9,0.632352941176471,0.829351535836177,0.761061946902655,0.810344827586207
"239","rf",55,78.5714285714286,0.937037037037037,0.514705882352941,0.793103448275862,0.804597701149425,0.795566502463054
"240","rf",60,84.7290640394089,0.959259259259259,0.375,0.752906976744186,0.82258064516129,0.763546798029557
"241","rf",65,90.3940886699507,0.977777777777778,0.242647058823529,0.719346049046322,0.846153846153846,0.731527093596059
"242","rf",70,94.5812807881773,0.988888888888889,0.139705882352941,0.6953125,0.863636363636364,0.704433497536946
"243","rf",75,97.7832512315271,1,0.0661764705882353,0.680100755667506,1,0.687192118226601
"244","rf",80,99.5073891625616,1,0.0147058823529412,0.668316831683168,1,0.669950738916256
"245","rf",85,100,1,0,0.665024630541872,NA,0.665024630541872
"246","rf",90,100,1,0,0.665024630541872,NA,0.665024630541872
"247","rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"248","rf",5,4.67980295566502,0.0666666666666667,0.992647058823529,0.947368421052632,0.348837209302326,0.376847290640394
"249","rf",10,11.3300492610837,0.159259259259259,0.977941176470588,0.934782608695652,0.369444444444444,0.433497536945813
"250","rf",15,22.1674876847291,0.311111111111111,0.955882352941177,0.933333333333333,0.411392405063291,0.527093596059113
"251","rf",20,33.0049261083744,0.448148148148148,0.904411764705882,0.902985074626866,0.452205882352941,0.600985221674877
"252","rf",25,41.1330049261084,0.559259259259259,0.882352941176471,0.904191616766467,0.502092050209205,0.667487684729064
"253","rf",30,49.7536945812808,0.648148148148148,0.801470588235294,0.866336633663366,0.534313725490196,0.699507389162562
"254","rf",35,59.35960591133,0.744444444444444,0.705882352941177,0.83402489626556,0.581818181818182,0.731527093596059
"255","rf",40,66.9950738916256,0.822222222222222,0.632352941176471,0.816176470588235,0.641791044776119,0.758620689655172
"256","rf",45,72.6600985221675,0.885185185185185,0.588235294117647,0.810169491525424,0.720720720720721,0.785714285714286
"257","rf",50,79.064039408867,0.937037037037037,0.5,0.78816199376947,0.8,0.79064039408867
"258","rf",55,84.7290640394089,0.962962962962963,0.382352941176471,0.755813953488372,0.838709677419355,0.768472906403941
"259","rf",60,87.192118226601,0.962962962962963,0.308823529411765,0.734463276836158,0.807692307692308,0.74384236453202
"260","rf",65,91.871921182266,0.981481481481482,0.205882352941176,0.710455764075067,0.848484848484849,0.721674876847291
"261","rf",70,93.8423645320197,0.992592592592593,0.169117647058824,0.703412073490814,0.92,0.716748768472906
"262","rf",75,96.551724137931,1,0.102941176470588,0.688775510204082,1,0.699507389162562
"263","rf",80,97.7832512315271,1,0.0661764705882353,0.680100755667506,1,0.687192118226601
"264","rf",85,99.2610837438424,1,0.0220588235294118,0.669975186104218,1,0.672413793103448
"265","rf",90,100,1,0,0.665024630541872,NA,0.665024630541872
"266","rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"267","rf",5,5.41871921182266,0.0703703703703704,0.977941176470588,0.863636363636363,0.346354166666667,0.374384236453202
"268","rf",10,15.5172413793103,0.207407407407407,0.948529411764706,0.888888888888889,0.376093294460641,0.455665024630542
"269","rf",15,22.6600985221675,0.3,0.919117647058823,0.880434782608696,0.398089171974522,0.507389162561576
"270","rf",20,31.0344827586207,0.377777777777778,0.823529411764706,0.809523809523809,0.4,0.527093596059113
"271","rf",25,41.6256157635468,0.514814814814815,0.779411764705882,0.822485207100592,0.447257383966245,0.603448275862069
"272","rf",30,50.4926108374384,0.607407407407407,0.698529411764706,0.8,0.472636815920398,0.637931034482759
