"","Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"114","rpart",95,99.7530864197531,0.996282527881041,0,0.663366336633663,0,0.661728395061728
"115","rpart",5,0,0,1,NA,0.334975369458128,0.334975369458128
"116","rpart",10,0,0,1,NA,0.334975369458128,0.334975369458128
"117","rpart",15,0,0,1,NA,0.334975369458128,0.334975369458128
"118","rpart",20,57.8817733990148,0.703703703703704,0.669117647058823,0.808510638297872,0.532163742690059,0.692118226600985
"119","rpart",25,57.8817733990148,0.703703703703704,0.669117647058823,0.808510638297872,0.532163742690059,0.692118226600985
"120","rpart",30,57.8817733990148,0.703703703703704,0.669117647058823,0.808510638297872,0.532163742690059,0.692118226600985
"121","rpart",35,69.9507389162562,0.825925925925926,0.551470588235294,0.785211267605634,0.614754098360656,0.733990147783251
"122","rpart",40,69.9507389162562,0.825925925925926,0.551470588235294,0.785211267605634,0.614754098360656,0.733990147783251
"123","rpart",45,69.9507389162562,0.825925925925926,0.551470588235294,0.785211267605634,0.614754098360656,0.733990147783251
"124","rpart",50,69.9507389162562,0.825925925925926,0.551470588235294,0.785211267605634,0.614754098360656,0.733990147783251
"125","rpart",55,69.9507389162562,0.825925925925926,0.551470588235294,0.785211267605634,0.614754098360656,0.733990147783251
"126","rpart",60,79.5566502463054,0.892592592592593,0.397058823529412,0.746130030959752,0.650602409638554,0.726600985221675
"127","rpart",65,79.5566502463054,0.892592592592593,0.397058823529412,0.746130030959752,0.650602409638554,0.726600985221675
"128","rpart",70,97.7832512315271,0.981481481481482,0.0294117647058824,0.667506297229219,0.444444444444445,0.66256157635468
"129","rpart",75,97.7832512315271,0.981481481481482,0.0294117647058824,0.667506297229219,0.444444444444445,0.66256157635468
"130","rpart",80,97.7832512315271,0.981481481481482,0.0294117647058824,0.667506297229219,0.444444444444445,0.66256157635468
"131","rpart",85,97.7832512315271,0.981481481481482,0.0294117647058824,0.667506297229219,0.444444444444445,0.66256157635468
"132","rpart",90,97.7832512315271,0.981481481481482,0.0294117647058824,0.667506297229219,0.444444444444445,0.66256157635468
"133","rpart",95,99.7536945812808,0.996296296296296,0,0.664197530864198,0,0.66256157635468
"134","rpart",5,0,0,1,NA,0.335802469135802,0.335802469135802
"135","rpart",10,0,0,1,NA,0.335802469135802,0.335802469135802
"136","rpart",15,0,0,1,NA,0.335802469135802,0.335802469135802
"137","rpart",20,0,0,1,NA,0.335802469135802,0.335802469135802
"138","rpart",25,49.8765432098765,0.639405204460966,0.779411764705882,0.851485148514851,0.522167487684729,0.68641975308642
"139","rpart",30,66.6666666666667,0.814126394052045,0.625,0.811111111111111,0.62962962962963,0.750617283950617
"140","rpart",35,66.6666666666667,0.814126394052045,0.625,0.811111111111111,0.62962962962963,0.750617283950617
"141","rpart",40,76.2962962962963,0.881040892193309,0.470588235294118,0.766990291262136,0.666666666666667,0.74320987654321
"142","rpart",45,76.2962962962963,0.881040892193309,0.470588235294118,0.766990291262136,0.666666666666667,0.74320987654321
"143","rpart",50,76.2962962962963,0.881040892193309,0.470588235294118,0.766990291262136,0.666666666666667,0.74320987654321
"144","rpart",55,76.2962962962963,0.881040892193309,0.470588235294118,0.766990291262136,0.666666666666667,0.74320987654321
"145","rpart",60,76.2962962962963,0.881040892193309,0.470588235294118,0.766990291262136,0.666666666666667,0.74320987654321
"146","rpart",65,92.8395061728395,0.977695167286245,0.169117647058824,0.699468085106383,0.793103448275862,0.706172839506173
"147","rpart",70,92.8395061728395,0.977695167286245,0.169117647058824,0.699468085106383,0.793103448275862,0.706172839506173
"148","rpart",75,92.8395061728395,0.977695167286245,0.169117647058824,0.699468085106383,0.793103448275862,0.706172839506173
"149","rpart",80,92.8395061728395,0.977695167286245,0.169117647058824,0.699468085106383,0.793103448275862,0.706172839506173
"150","rpart",85,92.8395061728395,0.977695167286245,0.169117647058824,0.699468085106383,0.793103448275862,0.706172839506173
"151","rpart",90,92.8395061728395,0.977695167286245,0.169117647058824,0.699468085106383,0.793103448275862,0.706172839506173
"152","rpart",95,99.5061728395062,0.996282527881041,0.00735294117647059,0.665012406947891,0.499999999999999,0.664197530864198
"153","rpart",5,0,0,1,NA,0.334975369458128,0.334975369458128
"154","rpart",10,0,0,1,NA,0.334975369458128,0.334975369458128
"155","rpart",15,0,0,1,NA,0.334975369458128,0.334975369458128
"156","rpart",20,60.8374384236453,0.744444444444444,0.661764705882353,0.813765182186235,0.566037735849057,0.716748768472906
"157","rpart",25,60.8374384236453,0.744444444444444,0.661764705882353,0.813765182186235,0.566037735849057,0.716748768472906
"158","rpart",30,60.8374384236453,0.744444444444444,0.661764705882353,0.813765182186235,0.566037735849057,0.716748768472906
"159","rpart",35,70.4433497536946,0.840740740740741,0.566176470588235,0.793706293706294,0.641666666666667,0.748768472906404
"160","rpart",40,70.4433497536946,0.840740740740741,0.566176470588235,0.793706293706294,0.641666666666667,0.748768472906404
"161","rpart",45,76.6009852216749,0.892592592592593,0.485294117647059,0.77491961414791,0.694736842105263,0.75615763546798
"162","rpart",50,76.6009852216749,0.892592592592593,0.485294117647059,0.77491961414791,0.694736842105263,0.75615763546798
"163","rpart",55,76.6009852216749,0.892592592592593,0.485294117647059,0.77491961414791,0.694736842105263,0.75615763546798
"164","rpart",60,84.7290640394089,0.925925925925926,0.308823529411765,0.726744186046512,0.67741935483871,0.719211822660099
