"","Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"107","rpart",0.6,100,1,0,0.651851851851852,NA,0.651851851851852
"108","rpart",0.65,100,1,0,0.651851851851852,NA,0.651851851851852
"109","rpart",0.7,100,1,0,0.651851851851852,NA,0.651851851851852
"110","rpart",0.75,100,1,0,0.651851851851852,NA,0.651851851851852
"111","rpart",0.8,100,1,0,0.651851851851852,NA,0.651851851851852
"112","rpart",0.85,100,1,0,0.651851851851852,NA,0.651851851851852
"113","rpart",0.9,100,1,0,0.651851851851852,NA,0.651851851851852
"114","rpart",0.95,100,1,0,0.651851851851852,NA,0.651851851851852
"115","rpart",0.05,17.8921568627451,0.260223048327138,0.97841726618705,0.958904109589041,0.405970149253731,0.504901960784314
"116","rpart",0.1,46.8137254901961,0.572490706319703,0.733812949640288,0.806282722513089,0.470046082949309,0.627450980392157
"117","rpart",0.15,57.843137254902,0.706319702602231,0.669064748201439,0.805084745762712,0.540697674418605,0.693627450980392
"118","rpart",0.2,70.5882352941177,0.799256505576208,0.474820143884892,0.746527777777778,0.55,0.688725490196078
"119","rpart",0.25,79.1666666666667,0.869888475836431,0.359712230215827,0.724458204334365,0.588235294117647,0.696078431372549
"120","rpart",0.3,89.4607843137255,0.951672862453532,0.215827338129496,0.701369863013699,0.697674418604651,0.700980392156863
"121","rpart",0.35,100,1,0,0.659313725490196,NA,0.659313725490196
"122","rpart",0.4,100,1,0,0.659313725490196,NA,0.659313725490196
"123","rpart",0.45,100,1,0,0.659313725490196,NA,0.659313725490196
"124","rpart",0.5,100,1,0,0.659313725490196,NA,0.659313725490196
"125","rpart",0.55,100,1,0,0.659313725490196,NA,0.659313725490196
"126","rpart",0.6,100,1,0,0.659313725490196,NA,0.659313725490196
"127","rpart",0.65,100,1,0,0.659313725490196,NA,0.659313725490196
"128","rpart",0.7,100,1,0,0.659313725490196,NA,0.659313725490196
"129","rpart",0.75,100,1,0,0.659313725490196,NA,0.659313725490196
"130","rpart",0.8,100,1,0,0.659313725490196,NA,0.659313725490196
"131","rpart",0.85,100,1,0,0.659313725490196,NA,0.659313725490196
"132","rpart",0.9,100,1,0,0.659313725490196,NA,0.659313725490196
"133","rpart",0.95,100,1,0,0.659313725490196,NA,0.659313725490196
"134","rpart",0.05,27.7227722772277,0.377289377289377,0.931297709923664,0.919642857142857,0.417808219178082,0.556930693069307
"135","rpart",0.1,39.6039603960396,0.509157509157509,0.83969465648855,0.86875,0.450819672131147,0.616336633663366
"136","rpart",0.15,62.3762376237624,0.747252747252747,0.633587786259542,0.80952380952381,0.546052631578947,0.71039603960396
"137","rpart",0.2,85.8910891089109,0.934065934065934,0.297709923664122,0.734870317002882,0.684210526315789,0.727722772277228
"138","rpart",0.25,85.8910891089109,0.934065934065934,0.297709923664122,0.734870317002882,0.684210526315789,0.727722772277228
"139","rpart",0.3,90.8415841584158,0.963369963369963,0.206106870229008,0.716621253405995,0.72972972972973,0.717821782178218
"140","rpart",0.35,100,1,0,0.675742574257426,NA,0.675742574257426
"141","rpart",0.4,100,1,0,0.675742574257426,NA,0.675742574257426
"142","rpart",0.45,100,1,0,0.675742574257426,NA,0.675742574257426
"143","rpart",0.5,100,1,0,0.675742574257426,NA,0.675742574257426
"144","rpart",0.55,100,1,0,0.675742574257426,NA,0.675742574257426
"145","rpart",0.6,100,1,0,0.675742574257426,NA,0.675742574257426
